date,city,oil_company,fuel_type,retail_price_inr_per_litre,source
2018-03-05,Bengaluru,IndianOil,Petrol,73.49,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-03-06,Bengaluru,HP,Diesel,64.27,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-03-06,Bengaluru,HP,Petrol,73.63,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-03-06,Bengaluru,IndianOil,Diesel,64.06,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-03-06,Bengaluru,IndianOil,Petrol,73.4,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-03-07,Bengaluru,HP,Diesel,64.23,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-03-07,Bengaluru,HP,Petrol,73.65,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-03-07,Bengaluru,IndianOil,Diesel,64.05,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-03-07,Bengaluru,IndianOil,Petrol,73.43,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-03-08,Bengaluru,HP,Diesel,64.02,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-03-08,Bengaluru,HP,Petrol,73.72,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-03-08,Bengaluru,IndianOil,Diesel,63.86,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-03-08,Bengaluru,IndianOil,Petrol,73.53,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-03-09,Bengaluru,HP,Diesel,64.64,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-03-09,Bengaluru,HP,Petrol,73.66,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-03-09,Bengaluru,IndianOil,Diesel,64.46,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-03-09,Bengaluru,IndianOil,Petrol,73.48,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-03-10,Bengaluru,HP,Diesel,64.28,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-03-10,Bengaluru,HP,Petrol,73.74,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-03-10,Bengaluru,IndianOil,Diesel,64.12,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-03-10,Bengaluru,IndianOil,Petrol,73.55,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-03-11,Bengaluru,HP,Diesel,64.06,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-03-11,Bengaluru,HP,Petrol,73.86,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-03-11,Bengaluru,IndianOil,Diesel,63.89,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-03-11,Bengaluru,IndianOil,Petrol,73.49,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-03-12,Bengaluru,HP,Diesel,64.09,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-03-12,Bengaluru,HP,Petrol,73.84,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-03-12,Bengaluru,IndianOil,Diesel,63.92,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-03-12,Bengaluru,IndianOil,Petrol,73.56,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-03-13,Bengaluru,HP,Diesel,64.15,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-03-13,Bengaluru,HP,Petrol,73.8,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-03-13,Bengaluru,IndianOil,Diesel,63.98,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-03-13,Bengaluru,IndianOil,Petrol,73.56,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-03-14,Bengaluru,HP,Diesel,64.73,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-03-14,Bengaluru,HP,Petrol,73.93,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-03-14,Bengaluru,IndianOil,Diesel,64.47,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-03-14,Bengaluru,IndianOil,Petrol,73.68,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-03-15,Bengaluru,HP,Diesel,64.96,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-03-15,Bengaluru,HP,Petrol,73.89,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-03-15,Bengaluru,IndianOil,Diesel,64.72,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-03-15,Bengaluru,IndianOil,Petrol,73.75,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-03-16,Bengaluru,HP,Diesel,64.52,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-03-16,Bengaluru,HP,Petrol,73.86,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-03-16,Bengaluru,IndianOil,Diesel,64.32,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-03-16,Bengaluru,IndianOil,Petrol,73.63,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-03-17,Bengaluru,HP,Diesel,63.96,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-03-17,Bengaluru,HP,Petrol,73.8,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-03-17,Bengaluru,IndianOil,Diesel,63.76,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-03-17,Bengaluru,IndianOil,Petrol,73.58,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-03-18,Bengaluru,HP,Diesel,64.34,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-03-18,Bengaluru,HP,Petrol,73.76,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-03-18,Bengaluru,IndianOil,Diesel,64.2,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-03-18,Bengaluru,IndianOil,Petrol,73.64,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-03-19,Bengaluru,HP,Diesel,64.37,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-03-19,Bengaluru,HP,Petrol,73.79,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-03-19,Bengaluru,IndianOil,Diesel,64.18,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-03-19,Bengaluru,IndianOil,Petrol,73.63,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-03-20,Bengaluru,HP,Diesel,64.54,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-03-20,Bengaluru,HP,Petrol,73.83,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-03-20,Bengaluru,IndianOil,Diesel,64.35,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-03-20,Bengaluru,IndianOil,Petrol,73.6,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-03-21,Bengaluru,HP,Diesel,64.24,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-03-21,Bengaluru,HP,Petrol,73.82,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-03-21,Bengaluru,IndianOil,Diesel,64.12,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-03-21,Bengaluru,IndianOil,Petrol,73.63,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-03-22,Bengaluru,HP,Diesel,64.3,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-03-22,Bengaluru,HP,Petrol,73.81,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-03-22,Bengaluru,IndianOil,Diesel,64.17,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-03-22,Bengaluru,IndianOil,Petrol,73.65,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-03-23,Bengaluru,HP,Diesel,64.39,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-03-23,Bengaluru,HP,Petrol,73.8,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-03-23,Bengaluru,IndianOil,Diesel,64.2,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-03-23,Bengaluru,IndianOil,Petrol,73.62,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-03-24,Bengaluru,HP,Diesel,64.37,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-03-24,Bengaluru,HP,Petrol,73.63,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-03-24,Bengaluru,IndianOil,Diesel,64.24,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-03-24,Bengaluru,IndianOil,Petrol,73.54,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-03-25,Bengaluru,HP,Diesel,64.09,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-03-25,Bengaluru,HP,Petrol,73.75,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-03-25,Bengaluru,IndianOil,Diesel,63.92,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-03-25,Bengaluru,IndianOil,Petrol,73.49,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-03-26,Bengaluru,HP,Diesel,63.95,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-03-26,Bengaluru,HP,Petrol,73.72,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-03-26,Bengaluru,IndianOil,Diesel,63.84,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-03-26,Bengaluru,IndianOil,Petrol,73.47,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-03-27,Bengaluru,HP,Diesel,64.22,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-03-27,Bengaluru,HP,Petrol,73.7,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-03-27,Bengaluru,IndianOil,Diesel,64.08,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-03-27,Bengaluru,IndianOil,Petrol,73.58,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-03-28,Bengaluru,HP,Diesel,64.52,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-03-28,Bengaluru,HP,Petrol,73.8,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-03-28,Bengaluru,IndianOil,Diesel,64.3,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-03-28,Bengaluru,IndianOil,Petrol,73.6,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-03-29,Bengaluru,HP,Diesel,64.18,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-03-29,Bengaluru,HP,Petrol,73.78,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-03-29,Bengaluru,IndianOil,Diesel,64.01,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-03-29,Bengaluru,IndianOil,Petrol,73.63,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-03-30,Bengaluru,HP,Diesel,64.19,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-03-30,Bengaluru,HP,Petrol,73.79,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-03-30,Bengaluru,IndianOil,Diesel,63.99,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-03-30,Bengaluru,IndianOil,Petrol,73.61,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-03-31,Bengaluru,HP,Diesel,64.21,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-03-31,Bengaluru,HP,Petrol,73.99,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-03-31,Bengaluru,IndianOil,Diesel,64.03,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-03-31,Bengaluru,IndianOil,Petrol,73.76,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-04-01,Bengaluru,HP,Diesel,64.62,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-04-01,Bengaluru,HP,Petrol,73.76,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-04-01,Bengaluru,IndianOil,Diesel,64.4,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-04-01,Bengaluru,IndianOil,Petrol,73.67,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-04-02,Bengaluru,HP,Diesel,64.43,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-04-02,Bengaluru,HP,Petrol,73.8,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-04-02,Bengaluru,IndianOil,Diesel,64.29,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-04-02,Bengaluru,IndianOil,Petrol,73.68,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-04-03,Bengaluru,HP,Diesel,64.12,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-04-03,Bengaluru,HP,Petrol,73.8,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-04-03,Bengaluru,IndianOil,Diesel,63.92,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-04-03,Bengaluru,IndianOil,Petrol,73.57,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-04-04,Bengaluru,HP,Diesel,64.4,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-04-04,Bengaluru,HP,Petrol,73.9,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-04-04,Bengaluru,IndianOil,Diesel,64.25,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-04-04,Bengaluru,IndianOil,Petrol,73.71,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-04-05,Bengaluru,HP,Diesel,64.4,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-04-05,Bengaluru,HP,Petrol,73.84,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-04-05,Bengaluru,IndianOil,Diesel,64.23,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-04-05,Bengaluru,IndianOil,Petrol,73.67,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-04-06,Bengaluru,HP,Diesel,64.41,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-04-06,Bengaluru,HP,Petrol,73.83,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-04-06,Bengaluru,IndianOil,Diesel,64.23,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-04-06,Bengaluru,IndianOil,Petrol,73.69,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-04-07,Bengaluru,HP,Diesel,63.89,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-04-07,Bengaluru,HP,Petrol,73.82,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-04-07,Bengaluru,IndianOil,Diesel,63.77,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-04-07,Bengaluru,IndianOil,Petrol,73.77,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-04-08,Bengaluru,HP,Diesel,64.46,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-04-08,Bengaluru,HP,Petrol,73.91,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-04-08,Bengaluru,IndianOil,Diesel,64.25,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-04-08,Bengaluru,IndianOil,Petrol,73.72,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-04-09,Bengaluru,HP,Diesel,64.22,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-04-09,Bengaluru,HP,Petrol,73.93,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-04-09,Bengaluru,IndianOil,Diesel,64.05,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-04-09,Bengaluru,IndianOil,Petrol,73.75,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-04-10,Bengaluru,HP,Diesel,64.38,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-04-10,Bengaluru,HP,Petrol,73.92,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-04-10,Bengaluru,IndianOil,Diesel,64.17,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-04-10,Bengaluru,IndianOil,Petrol,73.81,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-04-11,Bengaluru,HP,Diesel,64.45,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-04-11,Bengaluru,HP,Petrol,73.91,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-04-11,Bengaluru,IndianOil,Diesel,64.31,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-04-11,Bengaluru,IndianOil,Petrol,73.72,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-04-12,Bengaluru,HP,Diesel,64.54,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-04-12,Bengaluru,HP,Petrol,74.03,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-04-12,Bengaluru,IndianOil,Diesel,64.42,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-04-12,Bengaluru,IndianOil,Petrol,73.79,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-04-13,Bengaluru,HP,Diesel,64.37,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-04-13,Bengaluru,HP,Petrol,74.03,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-04-13,Bengaluru,IndianOil,Diesel,64.15,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-04-13,Bengaluru,IndianOil,Petrol,73.82,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-04-14,Bengaluru,HP,Diesel,64.7,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-04-14,Bengaluru,HP,Petrol,74.07,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-04-14,Bengaluru,IndianOil,Diesel,64.49,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-04-14,Bengaluru,IndianOil,Petrol,73.8,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-04-15,Bengaluru,HP,Diesel,64.24,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-04-15,Bengaluru,HP,Petrol,73.97,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-04-15,Bengaluru,IndianOil,Diesel,64.05,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-04-15,Bengaluru,IndianOil,Petrol,73.84,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-04-16,Bengaluru,HP,Diesel,64.5,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-04-16,Bengaluru,HP,Petrol,74.05,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-04-16,Bengaluru,IndianOil,Diesel,64.27,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-04-16,Bengaluru,IndianOil,Petrol,73.88,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-04-17,Bengaluru,HP,Diesel,64.66,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-04-17,Bengaluru,HP,Petrol,74.06,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-04-17,Bengaluru,IndianOil,Diesel,64.49,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-04-17,Bengaluru,IndianOil,Petrol,73.8,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-04-18,Bengaluru,HP,Diesel,64.51,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-04-18,Bengaluru,HP,Petrol,74.03,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-04-18,Bengaluru,IndianOil,Diesel,64.33,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-04-18,Bengaluru,IndianOil,Petrol,73.87,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-04-19,Bengaluru,HP,Diesel,64.45,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-04-19,Bengaluru,HP,Petrol,74.08,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-04-19,Bengaluru,IndianOil,Diesel,64.31,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-04-19,Bengaluru,IndianOil,Petrol,73.87,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-04-20,Bengaluru,HP,Diesel,64.95,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-04-20,Bengaluru,HP,Petrol,74.09,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-04-20,Bengaluru,IndianOil,Diesel,64.8,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-04-20,Bengaluru,IndianOil,Petrol,73.88,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-04-21,Bengaluru,HP,Diesel,64.75,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-04-21,Bengaluru,HP,Petrol,74.06,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-04-21,Bengaluru,IndianOil,Diesel,64.6,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-04-21,Bengaluru,IndianOil,Petrol,73.9,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-04-22,Bengaluru,HP,Diesel,64.62,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-04-22,Bengaluru,HP,Petrol,74.18,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-04-22,Bengaluru,IndianOil,Diesel,64.46,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-04-22,Bengaluru,IndianOil,Petrol,74.02,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-04-23,Bengaluru,HP,Diesel,64.67,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-04-23,Bengaluru,HP,Petrol,74.23,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-04-23,Bengaluru,IndianOil,Diesel,64.49,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-04-23,Bengaluru,IndianOil,Petrol,74.04,PPAC open data portal (Petroleum Planning & Analysis Cell)
2018-04-24,Bengaluru,HP,Diesel,64.68,PPAC open data portal (Petroleum Planning & Analysis Cell)
