date,station,rainfall_mm,temp_max_c,temp_min_c,humidity_pct
2022-01-10,Bengaluru City (IMD 43295),0.0,24.3,13.3,53.0
2022-01-11,Bengaluru City (IMD 43295),0.0,25.4,14.2,56.0
2022-01-12,Bengaluru City (IMD 43295),0.0,25.3,13.7,58.0
2022-01-13,Bengaluru City (IMD 43295),0.0,24.2,12.9,51.0
2022-01-14,Bengaluru City (IMD 43295),0.0,25.6,15.9,51.0
2022-01-15,Bengaluru City (IMD 43295),0.0,22.7,11.2,48.0
2022-01-16,Bengaluru City (IMD 43295),0.0,25.5,14.6,54.0
2022-01-17,Bengaluru City (IMD 43295),0.0,26.3,15.5,46.0
2022-01-18,Bengaluru City (IMD 43295),28.1,24.6,13.0,60.0
2022-01-19,Bengaluru City (IMD 43295),0.0,24.8,13.0,50.0
2022-01-20,Bengaluru City (IMD 43295),0.0,25.3,13.6,53.0
2022-01-21,Bengaluru City (IMD 43295),0.0,24.5,14.5,56.0
2022-01-22,Bengaluru City (IMD 43295),0.0,25.6,14.7,56.0
2022-01-23,Bengaluru City (IMD 43295),0.0,25.9,15.3,53.0
2022-01-24,Bengaluru City (IMD 43295),0.0,27.9,17.7,49.0
2022-01-25,Bengaluru City (IMD 43295),0.0,27.5,17.3,54.0
2022-01-26,Bengaluru City (IMD 43295),0.0,24.1,12.9,59.0
2022-01-27,Bengaluru City (IMD 43295),0.0,26.4,15.6,51.0
2022-01-28,Bengaluru City (IMD 43295),0.0,27.8,17.3,55.0
2022-01-29,Bengaluru City (IMD 43295),0.0,26.0,14.2,49.0
2022-01-30,Bengaluru City (IMD 43295),0.0,25.1,14.6,45.0
2022-01-31,Bengaluru City (IMD 43295),0.0,25.9,15.4,52.0
2022-02-01,Bengaluru City (IMD 43295),0.0,26.6,16.0,53.0
2022-02-02,Bengaluru City (IMD 43295),0.0,26.1,14.7,55.0
2022-02-03,Bengaluru City (IMD 43295),0.0,26.5,16.2,51.0
2022-02-04,Bengaluru City (IMD 43295),0.0,26.5,15.2,56.0
2022-02-05,Bengaluru City (IMD 43295),0.0,25.8,15.0,51.0
2022-02-06,Bengaluru City (IMD 43295),0.0,27.4,16.9,50.0
2022-02-07,Bengaluru City (IMD 43295),0.0,25.0,12.8,52.0
2022-02-08,Bengaluru City (IMD 43295),0.0,25.0,14.6,46.0
2022-02-09,Bengaluru City (IMD 43295),22.6,26.0,15.0,60.0
2022-02-10,Bengaluru City (IMD 43295),0.0,27.0,14.2,48.0
2022-02-11,Bengaluru City (IMD 43295),0.0,24.5,13.5,51.0
2022-02-12,Bengaluru City (IMD 43295),11.1,25.1,12.9,61.0
2022-02-13,Bengaluru City (IMD 43295),0.0,26.9,16.3,53.0
2022-02-14,Bengaluru City (IMD 43295),0.0,26.7,15.0,59.0
2022-02-15,Bengaluru City (IMD 43295),0.0,27.9,17.2,48.0
2022-02-16,Bengaluru City (IMD 43295),0.0,27.6,17.0,51.0
2022-02-17,Bengaluru City (IMD 43295),0.0,27.3,16.8,55.0
2022-02-18,Bengaluru City (IMD 43295),0.0,26.4,15.8,49.0
2022-02-19,Bengaluru City (IMD 43295),0.0,27.1,17.4,53.0
2022-02-20,Bengaluru City (IMD 43295),3.5,25.2,13.0,59.0
2022-02-21,Bengaluru City (IMD 43295),0.0,25.6,15.4,53.0
2022-02-22,Bengaluru City (IMD 43295),0.0,27.0,16.8,53.0
2022-02-23,Bengaluru City (IMD 43295),0.0,26.2,16.2,56.0
2022-02-24,Bengaluru City (IMD 43295),0.0,26.8,15.6,48.0
2022-02-25,Bengaluru City (IMD 43295),0.0,26.4,15.0,58.0
2022-02-26,Bengaluru City (IMD 43295),0.0,28.8,18.4,56.0
2022-02-27,Bengaluru City (IMD 43295),0.0,28.5,17.8,50.0
2022-02-28,Bengaluru City (IMD 43295),0.0,27.1,16.2,57.0
2022-03-01,Bengaluru City (IMD 43295),0.0,26.8,16.0,56.0
2022-03-02,Bengaluru City (IMD 43295),0.0,27.7,16.3,49.0
2022-03-03,Bengaluru City (IMD 43295),0.0,27.1,15.1,52.0
2022-03-04,Bengaluru City (IMD 43295),0.0,25.7,15.3,53.0
2022-03-05,Bengaluru City (IMD 43295),0.0,27.3,16.2,52.0
2022-03-06,Bengaluru City (IMD 43295),21.4,27.8,16.7,61.0
2022-03-07,Bengaluru City (IMD 43295),0.0,26.2,15.9,64.0
2022-03-08,Bengaluru City (IMD 43295),0.0,27.8,17.9,53.0
2022-03-09,Bengaluru City (IMD 43295),0.0,27.8,17.3,48.0
2022-03-10,Bengaluru City (IMD 43295),0.0,26.9,16.2,53.0
2022-03-11,Bengaluru City (IMD 43295),0.0,27.6,18.9,50.0
2022-03-12,Bengaluru City (IMD 43295),0.0,27.3,17.1,59.0
2022-03-13,Bengaluru City (IMD 43295),0.0,29.1,18.6,54.0
2022-03-14,Bengaluru City (IMD 43295),0.0,29.0,18.2,47.0
2022-03-15,Bengaluru City (IMD 43295),0.0,27.5,17.2,48.0
2022-03-16,Bengaluru City (IMD 43295),0.0,28.3,17.2,57.0
2022-03-17,Bengaluru City (IMD 43295),0.0,28.4,18.6,50.0
2022-03-18,Bengaluru City (IMD 43295),0.0,29.0,17.4,49.0
2022-03-19,Bengaluru City (IMD 43295),0.0,27.5,18.2,55.0
2022-03-20,Bengaluru City (IMD 43295),0.0,31.2,20.2,52.0
2022-03-21,Bengaluru City (IMD 43295),0.0,28.8,17.7,51.0
2022-03-22,Bengaluru City (IMD 43295),0.0,29.5,18.7,50.0
2022-03-23,Bengaluru City (IMD 43295),0.0,30.6,21.5,54.0
2022-03-24,Bengaluru City (IMD 43295),0.0,30.5,19.5,52.0
2022-03-25,Bengaluru City (IMD 43295),0.0,29.6,18.9,57.0
2022-03-26,Bengaluru City (IMD 43295),0.0,29.8,19.5,52.0
2022-03-27,Bengaluru City (IMD 43295),0.0,30.5,20.6,49.0
2022-03-28,Bengaluru City (IMD 43295),10.1,28.8,19.0,64.0
2022-03-29,Bengaluru City (IMD 43295),0.0,31.1,22.3,50.0
2022-03-30,Bengaluru City (IMD 43295),0.0,30.6,20.8,56.0
2022-03-31,Bengaluru City (IMD 43295),3.9,31.0,20.5,63.0
2022-04-01,Bengaluru City (IMD 43295),0.0,30.5,20.6,51.0
2022-04-02,Bengaluru City (IMD 43295),0.0,30.2,19.5,51.0
2022-04-03,Bengaluru City (IMD 43295),0.0,30.0,20.7,50.0
2022-04-04,Bengaluru City (IMD 43295),0.0,31.1,19.6,62.0
2022-04-05,Bengaluru City (IMD 43295),0.0,30.8,21.6,58.0
2022-04-06,Bengaluru City (IMD 43295),0.0,27.6,16.2,51.0
2022-04-07,Bengaluru City (IMD 43295),0.0,29.4,17.9,56.0
2022-04-08,Bengaluru City (IMD 43295),0.0,31.7,20.4,56.0
2022-04-09,Bengaluru City (IMD 43295),0.0,31.8,21.3,56.0
2022-04-10,Bengaluru City (IMD 43295),0.0,31.6,22.0,53.0
2022-04-11,Bengaluru City (IMD 43295),0.0,30.4,21.0,54.0
2022-04-12,Bengaluru City (IMD 43295),25.2,29.0,19.2,60.0
2022-04-13,Bengaluru City (IMD 43295),0.0,31.2,22.6,54.0
2022-04-14,Bengaluru City (IMD 43295),0.0,31.2,22.2,62.0
2022-04-15,Bengaluru City (IMD 43295),0.0,30.1,20.8,46.0
2022-04-16,Bengaluru City (IMD 43295),0.0,32.3,21.3,54.0
2022-04-17,Bengaluru City (IMD 43295),0.0,31.4,21.9,46.0
2022-04-18,Bengaluru City (IMD 43295),50.7,31.3,22.5,63.0
2022-04-19,Bengaluru City (IMD 43295),0.0,27.5,17.5,46.0
2022-04-20,Bengaluru City (IMD 43295),0.0,32.0,24.5,56.0
2022-04-21,Bengaluru City (IMD 43295),2.4,30.9,21.2,58.0
2022-04-22,Bengaluru City (IMD 43295),0.0,31.5,23.4,55.0
2022-04-23,Bengaluru City (IMD 43295),0.0,32.6,23.5,56.0
2022-04-24,Bengaluru City (IMD 43295),0.0,32.4,23.8,54.0
2022-04-25,Bengaluru City (IMD 43295),0.0,32.4,23.0,54.0
2022-04-26,Bengaluru City (IMD 43295),0.0,28.5,19.5,54.0
2022-04-27,Bengaluru City (IMD 43295),0.0,31.8,23.3,55.0
2022-04-28,Bengaluru City (IMD 43295),0.0,31.6,21.9,53.0
2022-04-29,Bengaluru City (IMD 43295),0.0,31.4,22.5,62.0
2022-04-30,Bengaluru City (IMD 43295),0.0,30.4,22.1,54.0
2022-05-01,Bengaluru City (IMD 43295),0.0,31.2,22.7,60.0
2022-05-02,Bengaluru City (IMD 43295),0.0,32.4,23.6,56.0
2022-05-03,Bengaluru City (IMD 43295),0.0,32.4,22.0,53.0
2022-05-04,Bengaluru City (IMD 43295),0.0,30.5,23.1,56.0
2022-05-05,Bengaluru City (IMD 43295),10.5,30.8,20.9,71.0
2022-05-06,Bengaluru City (IMD 43295),2.9,30.1,22.1,69.0
2022-05-07,Bengaluru City (IMD 43295),22.0,31.6,22.4,66.0
2022-05-08,Bengaluru City (IMD 43295),2.7,32.7,23.9,64.0
2022-05-09,Bengaluru City (IMD 43295),0.0,31.6,20.9,58.0
2022-05-10,Bengaluru City (IMD 43295),0.0,32.2,23.8,65.0
2022-05-11,Bengaluru City (IMD 43295),0.0,33.1,24.9,58.0
2022-05-12,Bengaluru City (IMD 43295),0.0,33.7,26.4,60.0
2022-05-13,Bengaluru City (IMD 43295),0.0,33.7,25.7,64.0
2022-05-14,Bengaluru City (IMD 43295),17.7,33.6,25.9,68.0
2022-05-15,Bengaluru City (IMD 43295),0.0,32.5,25.0,61.0
2022-05-16,Bengaluru City (IMD 43295),0.0,34.3,27.3,60.0
2022-05-17,Bengaluru City (IMD 43295),0.0,31.8,22.8,66.0
2022-05-18,Bengaluru City (IMD 43295),3.8,33.2,23.8,72.0
2022-05-19,Bengaluru City (IMD 43295),0.0,33.4,24.3,61.0
2022-05-20,Bengaluru City (IMD 43295),0.0,34.1,24.3,58.0
2022-05-21,Bengaluru City (IMD 43295),0.0,32.6,25.0,57.0
2022-05-22,Bengaluru City (IMD 43295),0.0,32.1,24.3,62.0
2022-05-23,Bengaluru City (IMD 43295),0.0,32.9,24.9,70.0
2022-05-24,Bengaluru City (IMD 43295),0.0,32.2,25.0,62.0
2022-05-25,Bengaluru City (IMD 43295),3.7,31.3,22.4,74.0
2022-05-26,Bengaluru City (IMD 43295),0.0,32.0,23.5,66.0
2022-05-27,Bengaluru City (IMD 43295),8.4,32.8,24.6,67.0
2022-05-28,Bengaluru City (IMD 43295),0.0,30.6,20.8,72.0
2022-05-29,Bengaluru City (IMD 43295),25.6,33.1,24.7,72.0
2022-05-30,Bengaluru City (IMD 43295),9.8,32.5,24.6,75.0
2022-05-31,Bengaluru City (IMD 43295),0.0,31.6,23.4,57.0
2022-06-01,Bengaluru City (IMD 43295),12.0,31.4,22.8,74.0
2022-06-02,Bengaluru City (IMD 43295),11.4,31.3,24.3,77.0
2022-06-03,Bengaluru City (IMD 43295),0.0,31.5,24.0,67.0
2022-06-04,Bengaluru City (IMD 43295),0.0,30.7,24.6,66.0
2022-06-05,Bengaluru City (IMD 43295),0.0,31.7,22.3,68.0
2022-06-06,Bengaluru City (IMD 43295),0.9,31.0,24.1,78.0
2022-06-07,Bengaluru City (IMD 43295),0.0,33.0,24.7,66.0
2022-06-08,Bengaluru City (IMD 43295),0.0,33.0,26.8,71.0
2022-06-09,Bengaluru City (IMD 43295),14.2,31.9,24.2,83.0
2022-06-10,Bengaluru City (IMD 43295),0.0,32.3,24.9,71.0
2022-06-11,Bengaluru City (IMD 43295),0.0,32.0,25.3,73.0
2022-06-12,Bengaluru City (IMD 43295),0.0,32.7,26.2,72.0
2022-06-13,Bengaluru City (IMD 43295),0.0,33.7,25.3,78.0
2022-06-14,Bengaluru City (IMD 43295),14.9,30.5,22.3,71.0
2022-06-15,Bengaluru City (IMD 43295),0.0,32.7,25.1,75.0
2022-06-16,Bengaluru City (IMD 43295),5.6,30.5,22.5,90.0
2022-06-17,Bengaluru City (IMD 43295),0.0,32.2,23.9,75.0
2022-06-18,Bengaluru City (IMD 43295),9.6,31.4,23.4,80.0
2022-06-19,Bengaluru City (IMD 43295),0.0,30.9,23.0,69.0
2022-06-20,Bengaluru City (IMD 43295),0.0,32.8,25.7,81.0
2022-06-21,Bengaluru City (IMD 43295),7.0,30.5,24.2,87.0
2022-06-22,Bengaluru City (IMD 43295),10.9,30.4,23.3,84.0
2022-06-23,Bengaluru City (IMD 43295),10.8,31.4,24.8,80.0
2022-06-24,Bengaluru City (IMD 43295),39.7,30.8,22.7,86.0
2022-06-25,Bengaluru City (IMD 43295),15.7,28.2,19.8,87.0
2022-06-26,Bengaluru City (IMD 43295),0.0,30.3,22.5,79.0
2022-06-27,Bengaluru City (IMD 43295),9.0,32.5,24.6,78.0
2022-06-28,Bengaluru City (IMD 43295),0.0,31.2,23.7,77.0
2022-06-29,Bengaluru City (IMD 43295),2.3,31.5,24.2,80.0
2022-06-30,Bengaluru City (IMD 43295),0.0,31.9,24.4,84.0
2022-07-01,Bengaluru City (IMD 43295),0.0,31.0,23.9,82.0
2022-07-02,Bengaluru City (IMD 43295),9.8,31.0,23.5,92.0
2022-07-03,Bengaluru City (IMD 43295),13.3,29.2,19.5,86.0
2022-07-04,Bengaluru City (IMD 43295),0.0,31.3,22.9,86.0
2022-07-05,Bengaluru City (IMD 43295),0.0,31.5,23.3,85.0
2022-07-06,Bengaluru City (IMD 43295),0.0,32.4,24.3,80.0
2022-07-07,Bengaluru City (IMD 43295),7.7,31.2,24.4,88.0
2022-07-08,Bengaluru City (IMD 43295),11.7,28.8,21.5,87.0
2022-07-09,Bengaluru City (IMD 43295),10.5,31.9,22.3,83.0
2022-07-10,Bengaluru City (IMD 43295),0.0,28.0,20.6,79.0
2022-07-11,Bengaluru City (IMD 43295),13.5,29.9,22.8,88.0
2022-07-12,Bengaluru City (IMD 43295),0.0,31.4,24.6,83.0
2022-07-13,Bengaluru City (IMD 43295),0.0,31.3,24.4,88.0
2022-07-14,Bengaluru City (IMD 43295),18.8,31.3,22.8,85.0
2022-07-15,Bengaluru City (IMD 43295),5.7,32.4,24.5,86.0
2022-07-16,Bengaluru City (IMD 43295),0.0,31.0,23.2,86.0
2022-07-17,Bengaluru City (IMD 43295),0.0,30.3,22.4,89.0
2022-07-18,Bengaluru City (IMD 43295),0.0,31.4,22.4,88.0
2022-07-19,Bengaluru City (IMD 43295),0.0,31.3,24.9,91.0
2022-07-20,Bengaluru City (IMD 43295),7.9,29.7,22.2,94.0
2022-07-21,Bengaluru City (IMD 43295),2.5,30.4,23.5,87.0
2022-07-22,Bengaluru City (IMD 43295),9.0,30.9,23.5,90.0
2022-07-23,Bengaluru City (IMD 43295),0.0,31.3,24.4,82.0
2022-07-24,Bengaluru City (IMD 43295),0.0,32.1,25.8,79.0
2022-07-25,Bengaluru City (IMD 43295),0.0,28.9,21.7,82.0
2022-07-26,Bengaluru City (IMD 43295),12.0,31.4,24.2,88.0
2022-07-27,Bengaluru City (IMD 43295),0.0,28.6,21.3,79.0
2022-07-28,Bengaluru City (IMD 43295),0.0,29.0,20.4,80.0
2022-07-29,Bengaluru City (IMD 43295),14.6,32.0,24.8,88.0
2022-07-30,Bengaluru City (IMD 43295),16.7,31.2,24.7,87.0
2022-07-31,Bengaluru City (IMD 43295),3.8,26.6,19.7,91.0
2022-08-01,Bengaluru City (IMD 43295),0.0,30.5,23.3,76.0
2022-08-02,Bengaluru City (IMD 43295),24.2,31.0,23.0,85.0
2022-08-03,Bengaluru City (IMD 43295),36.1,30.8,22.7,91.0
2022-08-04,Bengaluru City (IMD 43295),0.0,30.6,24.0,85.0
2022-08-05,Bengaluru City (IMD 43295),0.0,31.0,24.4,82.0
2022-08-06,Bengaluru City (IMD 43295),1.6,30.3,23.4,98.0
2022-08-07,Bengaluru City (IMD 43295),0.0,29.3,22.0,77.0
2022-08-08,Bengaluru City (IMD 43295),0.0,30.7,23.5,79.0
2022-08-09,Bengaluru City (IMD 43295),0.0,27.3,20.5,79.0
2022-08-10,Bengaluru City (IMD 43295),0.0,29.7,23.9,78.0
2022-08-11,Bengaluru City (IMD 43295),4.9,30.2,22.7,83.0
2022-08-12,Bengaluru City (IMD 43295),4.5,32.0,26.4,91.0
2022-08-13,Bengaluru City (IMD 43295),0.0,32.0,23.9,73.0
2022-08-14,Bengaluru City (IMD 43295),5.0,30.4,24.1,81.0
2022-08-15,Bengaluru City (IMD 43295),6.0,30.0,22.6,86.0
2022-08-16,Bengaluru City (IMD 43295),0.0,30.6,22.6,69.0
2022-08-17,Bengaluru City (IMD 43295),11.9,28.6,22.3,83.0
2022-08-18,Bengaluru City (IMD 43295),0.0,30.8,23.0,74.0
2022-08-19,Bengaluru City (IMD 43295),10.4,30.6,25.0,76.0
2022-08-20,Bengaluru City (IMD 43295),0.0,30.0,22.9,73.0
2022-08-21,Bengaluru City (IMD 43295),0.0,30.2,22.9,67.0
2022-08-22,Bengaluru City (IMD 43295),0.0,29.6,22.8,75.0
2022-08-23,Bengaluru City (IMD 43295),0.0,27.2,19.1,73.0
2022-08-24,Bengaluru City (IMD 43295),0.0,31.2,23.7,70.0
2022-08-25,Bengaluru City (IMD 43295),0.0,28.6,21.0,68.0
2022-08-26,Bengaluru City (IMD 43295),11.7,27.6,18.8,74.0
2022-08-27,Bengaluru City (IMD 43295),0.0,28.8,21.4,69.0
2022-08-28,Bengaluru City (IMD 43295),0.0,29.0,22.1,64.0
2022-08-29,Bengaluru City (IMD 43295),0.0,29.1,21.3,69.0
2022-08-30,Bengaluru City (IMD 43295),0.0,29.2,22.7,67.0
2022-08-31,Bengaluru City (IMD 43295),0.0,29.6,23.4,70.0
2022-09-01,Bengaluru City (IMD 43295),0.0,30.9,23.2,70.0
2022-09-02,Bengaluru City (IMD 43295),9.8,28.2,22.2,77.0
2022-09-03,Bengaluru City (IMD 43295),0.0,29.3,19.6,67.0
2022-09-04,Bengaluru City (IMD 43295),0.0,28.5,19.8,69.0
2022-09-05,Bengaluru City (IMD 43295),0.0,30.5,22.8,60.0
2022-09-06,Bengaluru City (IMD 43295),0.0,29.4,22.7,73.0
2022-09-07,Bengaluru City (IMD 43295),0.0,27.9,18.6,69.0
2022-09-08,Bengaluru City (IMD 43295),0.0,28.4,20.6,59.0
2022-09-09,Bengaluru City (IMD 43295),0.0,27.5,19.9,59.0
2022-09-10,Bengaluru City (IMD 43295),0.0,28.4,21.8,73.0
2022-09-11,Bengaluru City (IMD 43295),6.0,28.3,20.0,76.0
2022-09-12,Bengaluru City (IMD 43295),3.2,29.5,22.2,71.0
2022-09-13,Bengaluru City (IMD 43295),0.0,28.8,20.2,58.0
2022-09-14,Bengaluru City (IMD 43295),22.0,29.7,21.4,73.0
2022-09-15,Bengaluru City (IMD 43295),0.0,28.0,20.6,62.0
2022-09-16,Bengaluru City (IMD 43295),0.0,30.3,20.5,66.0
2022-09-17,Bengaluru City (IMD 43295),0.0,28.8,20.7,62.0
2022-09-18,Bengaluru City (IMD 43295),10.9,28.5,22.3,68.0
2022-09-19,Bengaluru City (IMD 43295),0.0,29.2,20.6,66.0
2022-09-20,Bengaluru City (IMD 43295),0.0,28.6,21.2,71.0
2022-09-21,Bengaluru City (IMD 43295),24.0,27.6,20.4,77.0
2022-09-22,Bengaluru City (IMD 43295),8.9,27.8,18.4,73.0
2022-09-23,Bengaluru City (IMD 43295),0.0,25.5,16.5,68.0
2022-09-24,Bengaluru City (IMD 43295),0.0,26.7,20.2,68.0
2022-09-25,Bengaluru City (IMD 43295),0.0,29.4,21.5,65.0
2022-09-26,Bengaluru City (IMD 43295),9.6,26.8,18.9,74.0
2022-09-27,Bengaluru City (IMD 43295),9.1,28.3,20.4,78.0
2022-09-28,Bengaluru City (IMD 43295),0.0,28.0,20.9,73.0
2022-09-29,Bengaluru City (IMD 43295),0.0,27.6,19.0,72.0
2022-09-30,Bengaluru City (IMD 43295),0.0,26.3,19.4,65.0
2022-10-01,Bengaluru City (IMD 43295),0.0,27.0,18.1,78.0
2022-10-02,Bengaluru City (IMD 43295),0.0,25.3,17.1,72.0
2022-10-03,Bengaluru City (IMD 43295),0.0,27.6,19.7,72.0
2022-10-04,Bengaluru City (IMD 43295),12.6,26.9,19.2,85.0
2022-10-05,Bengaluru City (IMD 43295),0.0,28.4,20.3,66.0
2022-10-06,Bengaluru City (IMD 43295),5.0,26.2,19.1,79.0
2022-10-07,Bengaluru City (IMD 43295),0.0,26.7,18.6,78.0
2022-10-08,Bengaluru City (IMD 43295),1.2,25.3,16.8,79.0
2022-10-09,Bengaluru City (IMD 43295),5.2,25.6,17.4,78.0
2022-10-10,Bengaluru City (IMD 43295),0.0,25.7,16.3,75.0
2022-10-11,Bengaluru City (IMD 43295),0.0,25.6,17.7,77.0
2022-10-12,Bengaluru City (IMD 43295),7.9,24.5,16.2,88.0
2022-10-13,Bengaluru City (IMD 43295),0.0,26.5,17.8,68.0
2022-10-14,Bengaluru City (IMD 43295),15.1,27.3,19.6,79.0
2022-10-15,Bengaluru City (IMD 43295),0.0,25.4,16.8,83.0
2022-10-16,Bengaluru City (IMD 43295),11.1,22.8,13.6,81.0
2022-10-17,Bengaluru City (IMD 43295),0.0,27.0,19.7,76.0
2022-10-18,Bengaluru City (IMD 43295),13.1,24.7,16.2,83.0
2022-10-19,Bengaluru City (IMD 43295),0.0,22.9,14.3,80.0
2022-10-20,Bengaluru City (IMD 43295),0.0,25.0,18.4,70.0
2022-10-21,Bengaluru City (IMD 43295),0.0,24.5,15.1,77.0
2022-10-22,Bengaluru City (IMD 43295),0.0,26.4,17.7,78.0
2022-10-23,Bengaluru City (IMD 43295),15.2,26.1,17.9,93.0
2022-10-24,Bengaluru City (IMD 43295),0.0,23.9,14.8,77.0
2022-10-25,Bengaluru City (IMD 43295),0.0,24.5,15.4,77.0
2022-10-26,Bengaluru City (IMD 43295),0.0,26.1,18.0,75.0
2022-10-27,Bengaluru City (IMD 43295),0.0,23.5,15.4,75.0
2022-10-28,Bengaluru City (IMD 43295),0.0,24.5,14.3,69.0
2022-10-29,Bengaluru City (IMD 43295),9.4,23.9,16.6,77.0
2022-10-30,Bengaluru City (IMD 43295),0.0,22.6,14.7,77.0
2022-10-31,Bengaluru City (IMD 43295),5.7,23.7,16.3,80.0
2022-11-01,Bengaluru City (IMD 43295),0.0,22.5,12.1,78.0
2022-11-02,Bengaluru City (IMD 43295),0.0,23.7,14.8,77.0
2022-11-03,Bengaluru City (IMD 43295),0.0,23.5,14.6,66.0
2022-11-04,Bengaluru City (IMD 43295),0.0,23.8,14.6,81.0
2022-11-05,Bengaluru City (IMD 43295),0.0,24.8,15.4,75.0
2022-11-06,Bengaluru City (IMD 43295),0.0,24.8,14.9,70.0
2022-11-07,Bengaluru City (IMD 43295),0.0,24.3,14.3,71.0
2022-11-08,Bengaluru City (IMD 43295),0.0,22.8,14.7,72.0
2022-11-09,Bengaluru City (IMD 43295),1.3,26.3,17.1,77.0
2022-11-10,Bengaluru City (IMD 43295),0.0,24.2,15.9,64.0
2022-11-11,Bengaluru City (IMD 43295),0.0,23.8,14.4,73.0
2022-11-12,Bengaluru City (IMD 43295),0.0,23.6,13.1,65.0
2022-11-13,Bengaluru City (IMD 43295),0.0,21.9,12.9,66.0
2022-11-14,Bengaluru City (IMD 43295),0.0,22.3,12.8,66.0
2022-11-15,Bengaluru City (IMD 43295),0.0,24.6,13.6,67.0
2022-11-16,Bengaluru City (IMD 43295),0.0,23.8,14.8,65.0
2022-11-17,Bengaluru City (IMD 43295),2.7,24.4,14.5,69.0
2022-11-18,Bengaluru City (IMD 43295),0.0,24.8,15.3,67.0
2022-11-19,Bengaluru City (IMD 43295),30.4,23.0,13.7,69.0
2022-11-20,Bengaluru City (IMD 43295),4.9,25.1,15.0,74.0
2022-11-21,Bengaluru City (IMD 43295),4.3,25.3,14.8,79.0
2022-11-22,Bengaluru City (IMD 43295),0.0,22.9,13.7,66.0
2022-11-23,Bengaluru City (IMD 43295),0.0,24.0,14.1,58.0
2022-11-24,Bengaluru City (IMD 43295),0.0,24.1,14.1,57.0
2022-11-25,Bengaluru City (IMD 43295),0.0,23.7,13.3,67.0
2022-11-26,Bengaluru City (IMD 43295),0.0,23.4,12.5,56.0
2022-11-27,Bengaluru City (IMD 43295),0.0,26.8,16.8,58.0
2022-11-28,Bengaluru City (IMD 43295),0.0,23.1,14.0,57.0
2022-11-29,Bengaluru City (IMD 43295),0.0,24.8,14.8,55.0
2022-11-30,Bengaluru City (IMD 43295),0.0,25.3,14.8,62.0
2022-12-01,Bengaluru City (IMD 43295),0.0,23.0,12.6,61.0
2022-12-02,Bengaluru City (IMD 43295),0.0,24.6,14.5,51.0
2022-12-03,Bengaluru City (IMD 43295),0.0,25.1,14.7,57.0
2022-12-04,Bengaluru City (IMD 43295),0.0,24.7,14.8,56.0
2022-12-05,Bengaluru City (IMD 43295),0.0,24.9,14.3,48.0
2022-12-06,Bengaluru City (IMD 43295),0.0,23.3,12.9,59.0
2022-12-07,Bengaluru City (IMD 43295),0.0,23.6,13.2,50.0
2022-12-08,Bengaluru City (IMD 43295),0.0,23.1,13.8,52.0
2022-12-09,Bengaluru City (IMD 43295),4.5,25.8,16.5,64.0
2022-12-10,Bengaluru City (IMD 43295),0.0,23.8,13.5,59.0
2022-12-11,Bengaluru City (IMD 43295),0.0,26.0,15.4,57.0
2022-12-12,Bengaluru City (IMD 43295),10.4,23.5,14.7,60.0
2022-12-13,Bengaluru City (IMD 43295),0.0,25.2,14.5,50.0
2022-12-14,Bengaluru City (IMD 43295),0.0,24.9,15.1,52.0
2022-12-15,Bengaluru City (IMD 43295),0.0,23.9,14.7,49.0
2022-12-16,Bengaluru City (IMD 43295),0.0,24.0,14.1,56.0
2022-12-17,Bengaluru City (IMD 43295),0.0,24.6,13.9,49.0
2022-12-18,Bengaluru City (IMD 43295),11.1,25.0,14.3,68.0
2022-12-19,Bengaluru City (IMD 43295),0.0,26.1,16.2,55.0
2022-12-20,Bengaluru City (IMD 43295),0.0,24.3,13.3,53.0
2022-12-21,Bengaluru City (IMD 43295),0.0,23.3,13.0,52.0
2022-12-22,Bengaluru City (IMD 43295),0.0,25.7,13.6,51.0
2022-12-23,Bengaluru City (IMD 43295),0.0,25.1,14.6,50.0
2022-12-24,Bengaluru City (IMD 43295),0.0,22.7,12.7,54.0
2022-12-25,Bengaluru City (IMD 43295),0.0,23.0,12.8,50.0
2022-12-26,Bengaluru City (IMD 43295),0.0,25.1,14.2,56.0
2022-12-27,Bengaluru City (IMD 43295),0.0,24.6,14.8,49.0
2022-12-28,Bengaluru City (IMD 43295),0.0,24.2,13.7,50.0
2022-12-29,Bengaluru City (IMD 43295),0.0,22.2,11.7,43.0
2022-12-30,Bengaluru City (IMD 43295),0.0,24.2,14.6,52.0
2022-12-31,Bengaluru City (IMD 43295),0.0,22.4,10.9,49.0
2023-01-01,Bengaluru City (IMD 43295),0.0,24.5,14.9,59.0
2023-01-02,Bengaluru City (IMD 43295),0.0,25.5,14.5,53.0
2023-01-03,Bengaluru City (IMD 43295),0.0,23.4,13.1,59.0
2023-01-04,Bengaluru City (IMD 43295),0.0,25.3,13.5,45.0
2023-01-05,Bengaluru City (IMD 43295),0.0,24.2,12.4,45.0
2023-01-06,Bengaluru City (IMD 43295),0.0,24.2,12.4,45.0
2023-01-07,Bengaluru City (IMD 43295),5.4,24.1,13.6,61.0
2023-01-08,Bengaluru City (IMD 43295),0.0,24.3,14.3,
2023-01-09,Bengaluru City (IMD 43295),0.0,24.2,13.6,48.0
2023-01-10,Bengaluru City (IMD 43295),8.5,23.9,13.0,62.0
2023-01-11,Bengaluru City (IMD 43295),0.0,25.2,14.2,45.0
